,unitid,uagrntt,uagrnta,upgrntt,upgrnta,ufloant,ufloana,agrnt_t,agrnt_a,pell/loans_total,pell/loans_average
198,109086,18503.571428571428,12659.2,4285.714285714285,6000.0,6214.285714285715,8700.0,21295.0,21295.0,0.689655172413793,0.6896551724137931
199,109208,44265638.14285714,2551.8571428571427,25198791.57142857,3500.5714285714284,6890832.428571428,6799.571428571428,4970764.428571428,4701.285714285715,3.6568574018643862,0.5148223627539551
200,109350,37055146.14285714,3315.8571428571427,21973370.714285713,3496.5714285714284,5685480.857142857,5176.428571428572,5329126.0,5689.857142857143,3.8648218622844963,0.6754795087622464
201,109651,20308938.42857143,15395.714285714286,2749917.8571428573,4640.285714285715,6861615.142857143,7666.285714285715,2207976.714285714,17756.85714285714,0.40076830307299993,0.6052847346451998
202,109721,2008725.4285714286,4634.0,1948168.2857142857,4529.571428571428,1578239.5714285714,6405.857142857143,1798546.0,5024.142857142857,1.2343932575146794,0.707098414397538
203,109730,1046385.5714285715,6989.142857142857,659656.2857142857,4395.0,628924.1428571428,6453.428571428572,495822.0,4961.285714285715,1.0488646257361494,0.6810333377606588
204,109785,101769205.28571428,20298.285714285714,8241483.714285715,4519.571428571428,22186975.285714287,7276.571428571428,20704609.285714287,22886.0,0.3714559379165229,0.6211127689649757
205,109819,50103382.571428575,3566.0,29113449.714285713,3704.5714285714284,2176104.1428571427,6480.428571428572,9139927.0,5690.0,13.378702397974783,0.5716553138019972
206,109907,10741054.42857143,4461.714285714285,6235616.857142857,3982.285714285714,99839.42857142857,3191.0,1425468.857142857,6131.857142857143,62.456455794733266,1.2479742131888794
207,109934,1547893.5714285714,5683.714285714285,1184040.857142857,4519.857142857143,1836932.4285714286,8585.142857142857,357373.28571428574,4978.285714285715,0.6445750745789155,0.526474307774228
208,110060,663958.5714285715,4836.0,423817.71428571426,4616.142857142857,527081.0,6875.714285714285,140906.7142857143,5079.428571428572,0.8040845985450324,0.6713692083939331
209,110097,79580352.71428572,20933.428571428572,5431225.857142857,4564.142857142857,15329442.857142856,6733.142857142857,17012109.14285714,20757.0,0.35430027743064,0.677862174318934
210,110185,1270755.0,6109.0,767770.0,4829.0,1855966.0,7898.0,97344.0,6084.0,0.4136767591647692,0.6114206128133705
211,110194,1445436.7142857143,5669.571428571428,1329880.4285714286,5261.142857142857,2187633.285714286,8642.42857142857,1093939.4285714286,5878.714285714285,0.6079082985506907,0.6087574590475561
212,110219,5156757.714285715,5355.0,3805876.0,4186.857142857143,8385282.571428572,8488.42857142857,1138354.142857143,5046.285714285715,0.45387570038103153,0.4932429021020213
213,110246,27410228.57142857,3837.714285714286,16593493.714285715,3740.4285714285716,4285757.857142857,6035.0,5117503.142857143,5256.571428571428,3.8717758369456576,0.6197893241803764
215,110334,18437526.85714286,2874.285714285714,9460481.857142856,3765.0,1451802.4285714286,7154.142857142857,3041742.8571428573,4524.285714285715,6.516370045235394,0.5262684957766729
216,110361,106622678.14285715,15656.857142857143,15678776.142857144,4426.285714285715,41618205.571428575,8093.428571428572,24845262.285714287,19520.714285714286,0.3767287879807298,0.5468987185370848
217,110370,23552387.0,21942.571428571428,1907372.7142857143,4762.571428571428,4648118.857142857,7817.571428571428,4783450.571428572,23880.0,0.41035368778374,0.6092136761507958
218,110404,21854512.714285713,38175.28571428572,525060.7142857143,4330.428571428572,438512.28571428574,5805.285714285715,5376427.285714285,42675.857142857145,1.197368309602663,0.745945812929104
219,110413,65822678.571428575,24610.0,3876561.285714286,4611.0,9889891.42857143,6582.428571428572,16209425.714285715,27579.571428571428,0.39197207711654786,0.7005013347223127
220,110422,71402032.71428572,6536.428571428572,16486226.714285715,4483.714285714285,36607165.571428575,6051.285714285715,13772213.714285715,5871.714285714285,0.4503551820235163,0.7409523359852687
221,110468,839944.2857142857,7860.714285714285,252633.2857142857,4499.714285714285,981744.0,9175.857142857143,102053.25,10524.75,0.2573311226901165,0.49038626208528585
222,110486,65461536.0,9204.857142857143,25911027.42857143,4719.285714285715,18232770.0,6247.857142857143,12870066.0,10289.142857142857,1.4211240216693037,0.7553446896078656
223,110495,62361324.0,8634.714285714286,24238001.714285713,4536.142857142857,17444447.0,6004.285714285715,10935867.285714285,9411.142857142857,1.3894393851685705,0.755484177968118
224,110510,131043355.0,9150.857142857143,52501165.428571425,4723.428571428572,35662845.14285714,6102.571428571428,22617363.42857143,9742.142857142857,1.4721530270023004,0.7740062737019524
225,110529,139031972.57142857,8280.714285714286,55417535.428571425,4706.857142857143,51019164.571428575,6513.714285714285,21414471.714285713,8294.0,1.0862101701211704,0.7226072462496711
226,110538,86102541.42857143,8456.857142857143,33930833.14285714,4686.428571428572,40749188.571428575,5781.571428571428,15485421.0,8767.42857142857,0.8326750625568985,0.8105804156062366
227,110547,94187541.71428572,8580.142857142857,39629212.85714286,4523.428571428572,27845766.14285714,6884.285714285715,15281886.42857143,9865.42857142857,1.4231683428580524,0.6570657812824238
228,110556,155197260.0,9341.0,60087805.85714286,4757.285714285715,35865463.428571425,6060.571428571428,28920732.42857143,10222.285714285714,1.6753667766432718,0.7849566283235905
229,110565,188841552.0,8172.857142857143,74753757.42857143,4542.714285714285,58288533.14285714,6226.0,28527796.714285713,8744.285714285714,1.282477931729047,0.729636088293332
230,110574,70263587.85714285,8253.0,27770347.0,4488.142857142857,30036215.85714286,6874.714285714285,10430025.857142856,9244.142857142857,0.9245621063612107,0.6528479105625169
231,110583,191340019.7142857,8301.57142857143,76345978.57142857,4593.0,63466620.14285714,6169.0,29598685.85714286,8742.142857142857,1.2029312164344226,0.7445290970983952
232,110592,179336628.2857143,9270.142857142857,75904655.71428572,4818.571428571428,39664533.85714286,6243.857142857143,33056306.85714286,10421.42857142857,1.9136656436620816,0.7717299288443499
233,110608,230740405.7142857,8959.0,93709003.42857143,4710.714285714285,64655027.71428572,6317.0,40699517.28571428,10222.142857142857,1.4493691634110328,0.7457201655397001
234,110617,170917422.7142857,8432.57142857143,66942463.0,4510.285714285715,60069344.428571425,6460.285714285715,27700080.0,9430.285714285714,1.1144197366695323,0.6981557648931936
235,110635,323674281.85714287,18699.714285714286,39058354.0,4726.857142857143,36318274.28571428,5587.0,59874169.14285714,18996.571428571428,1.0754463081788972,0.8460456672377202
236,110644,345648164.4285714,17223.14285714286,54093044.14285714,4837.285714285715,48812740.571428575,5067.714285714285,67205292.42857143,18657.14285714286,1.108174700080644,0.954530078367255
237,110653,342027675.4285714,17887.428571428572,57211227.28571428,4915.428571428572,51469238.28571428,5572.571428571428,72185944.71428572,18250.714285714286,1.1115615694198788,0.8820754716981133
238,110662,341043295.4285714,18223.0,46871190.428571425,4691.428571428572,52288479.14285714,5798.428571428572,62222261.28571428,18695.0,0.8963961315553821,0.8090862056222129
239,110671,292880578.5714286,17343.428571428572,52522280.571428575,4797.857142857143,52853235.28571428,5634.285714285715,75081363.0,19457.714285714286,0.9937382316806789,0.8515466531440162
240,110680,301205607.85714287,17786.285714285714,49667912.14285714,4849.428571428572,52530094.14285714,5520.571428571428,56412555.0,18102.0,0.9455134804781387,0.8784287340854985
241,110705,247543014.57142857,17875.428571428572,38273492.71428572,4866.0,39783086.428571425,5622.142857142857,54520843.428571425,19546.285714285714,0.9620543841665953,0.865506288908652
242,110714,207457389.0,17712.285714285714,30117542.57142857,4698.857142857143,41197185.71428572,5860.0,44984196.71428572,17471.85714285714,0.7310582518986213,0.8018527547537787
244,110875,253757.42857142858,4153.285714285715,249435.57142857142,4167.142857142857,316577.71428571426,4813.428571428572,98983.0,4528.285714285715,0.787912604623374,0.865732771413308
245,110918,82027.28571428571,6779.142857142857,46717.42857142857,4567.0,44894.857142857145,7218.833333333333,8906.833333333334,8120.2,1.0405964412086652,0.632650705330963
246,111009,1043247.0,4726.5,632265.5,3991.0,1485154.0,6495.0,127979.5,5212.5,0.42572386432652776,0.6144726712856043
248,111054,831934.7142857143,4928.0,569986.5714285715,3962.714285714286,628941.1428571428,5241.142857142857,163962.14285714287,4294.571428571428,0.9062637703096452,0.7560782817269952
249,111081,13161302.142857144,16479.714285714286,1213575.0,4800.571428571428,3841434.714285714,8195.285714285714,2685015.714285714,15797.57142857143,0.3159171221853383,0.5857723081213938
250,111188,4867921.428571428,8475.42857142857,1471793.857142857,4983.857142857143,3763399.4285714286,7139.857142857143,811740.5714285715,7608.428571428572,0.3910809588716827,0.6980331739330519
251,111434,5399095.571428572,1842.2857142857142,2554483.1428571427,3710.8571428571427,339856.4285714286,7102.285714285715,701976.4285714285,4162.857142857143,7.516359639259434,0.5224877303081502
252,111461,25367160.714285713,2905.0,12977399.714285715,3555.8571428571427,2261110.0,6171.714285714285,4179394.1428571427,4294.571428571428,5.739393357371253,0.5761538817647331
253,111513,614619.2857142857,3991.8571428571427,539572.4285714285,3840.5714285714284,851684.7142857143,5673.571428571428,124845.57142857143,4424.285714285715,0.6335354145975882,0.676923076923077
254,111638,1029570.2857142857,4848.142857142857,865564.8571428572,4133.714285714285,2325348.5714285714,7927.857142857143,105030.85714285714,5590.428571428572,0.3722301541274304,0.521416343814758
255,111708,853559.2857142857,5673.142857142857,741037.4285714285,5415.285714285715,958039.8571428572,7562.142857142857,413629.4285714286,5647.857142857143,0.773493318724139,0.7161046566543875
256,111717,1410296.857142857,7005.571428571428,1003899.8571428572,5277.285714285715,1084851.0,6543.428571428572,668666.2857142857,7067.0,0.9253804044452715,0.8065016155794255
257,111726,2251511.1428571427,11659.57142857143,849539.5714285715,5194.142857142857,253024.0,6194.428571428572,1030622.5714285715,11952.142857142857,3.357545416358019,0.8385184843522981
258,111744,931925.0,6386.714285714285,779622.7142857143,5475.714285714285,992686.8571428572,7184.714285714285,430350.0,6471.142857142857,0.7853662095714834,0.7621338953731135
259,111762,644317.0,10121.57142857143,255091.42857142858,4908.428571428572,141155.14285714287,5835.857142857143,353044.4285714286,10111.857142857143,1.8071706308965008,0.8410810016890651
260,111799,1137090.4285714286,12580.142857142857,331691.0,5417.857142857143,156036.0,6118.428571428572,780224.7142857143,13025.285714285714,2.1257338050193546,0.8854981437810829
261,111887,52260719.571428575,3566.8571428571427,31101698.42857143,3504.4285714285716,4003419.8571428573,6733.285714285715,8685545.714285715,5593.142857142857,7.768782575497327,0.5204633696136465
262,111896,5432285.714285715,2215.0,2997343.1428571427,3317.1428571428573,63892.42857142857,5979.0,580431.1428571428,4216.142857142857,46.91233703076823,0.5547989391441474
263,111920,17119752.714285713,2639.285714285714,9715589.57142857,3731.285714285714,938197.2857142857,6594.857142857143,2988375.0,4668.142857142857,10.355593348398699,0.5657871934841001
264,111939,39805077.85714286,2791.1428571428573,22459501.714285713,3343.714285714286,15836.57142857143,5468.0,5859705.285714285,5153.714285714285,1418.2048062351157,0.6115059044832271
265,111948,129958243.57142857,23658.571428571428,5690929.0,4524.142857142857,23644705.0,6693.428571428572,36953269.71428572,27328.714285714286,0.2406851343672928,0.675908140180134
266,111966,777401.0,7565.142857142857,361637.71428571426,4796.142857142857,978498.1428571428,10122.714285714286,171974.4,10870.5,0.3695844666907171,0.47380008185269334
267,112075,27594697.714285713,18550.85714285714,2261427.5714285714,4500.857142857143,8297116.428571428,7431.714285714285,7407594.285714285,21975.428571428572,0.27255584405701017,0.6056283879896968
268,112084,8822038.0,14298.0,1290783.5714285714,3952.8571428571427,3459966.714285714,6775.571428571428,1187794.7142857143,16018.0,0.37306242458897315,0.5833983427860592
269,112172,24797575.85714286,3180.4285714285716,14410818.57142857,3707.5714285714284,1112320.5714285714,5800.142857142857,4721186.142857143,5282.142857142857,12.955634321246547,0.6392207088495357
270,112181,246777.14285714287,4078.4285714285716,246777.14285714287,4078.4285714285716,279747.0,6193.0,159025.2857142857,4268.571428571428,0.8821440189068797,0.6585545892828308
271,112190,25969870.0,2896.285714285714,14108977.142857144,3843.5714285714284,1382984.0,6083.285714285715,3486074.285714286,5285.714285714285,10.201836856288391,0.6318249066528896
272,112260,26042415.285714287,41121.857142857145,919571.1428571428,4665.714285714285,1274362.5714285714,4823.571428571428,6559119.285714285,41875.71428571428,0.7215930249946808,0.9672738042351547
273,112288,1781077.7142857143,4308.571428571428,1639049.2857142857,4097.571428571428,2442636.8571428573,6652.142857142857,1267770.5714285714,3956.0,0.6710163571475275,0.615977665628691
275,112385,10635707.0,1446.2857142857142,5129591.428571428,3575.714285714286,1779364.7142857143,6300.857142857143,665507.4285714285,4972.142857142857,2.8828218225236566,0.5674964857389018
276,112394,3121090.285714286,7257.142857142857,1229402.2857142857,4556.142857142857,2654565.0,7254.0,419980.14285714284,7887.571428571428,0.46312758802827797,0.6280869667966442
277,112446,1184259.0,5343.666666666667,719268.0,3550.6666666666665,2058143.0,9900.0,90150.66666666667,4601.666666666667,0.3494742590772361,0.3586531986531986
278,112455,319848.14285714284,4305.428571428572,303896.28571428574,4187.714285714285,459697.71428571426,6854.857142857143,180732.0,4693.428571428572,0.661078522407893,0.6109119706568855
280,112570,2497760.8571428573,6729.285714285715,1100374.5714285714,4450.714285714285,2632499.8571428573,7413.571428571428,391662.4285714286,6617.857142857143,0.41799606121264743,0.6003468542248771
281,112686,11509629.285714285,3190.0,7175995.428571428,3495.0,102886.0,7008.5,1516788.0,5157.714285714285,69.7470542986551,0.4986801740743383
282,112826,10393054.285714285,2895.5714285714284,5885016.714285715,3828.4285714285716,733084.1428571428,6030.714285714285,996076.0,4529.714285714285,8.02775066358588,0.6348217458249438
283,113096,23340271.285714287,2371.5714285714284,12942746.142857144,3529.4285714285716,2960745.285714286,6566.285714285715,3779733.0,4490.857142857143,4.371448704252409,0.5375076146549473
285,113193,14015707.714285715,2903.8571428571427,7242149.285714285,3515.0,2668090.714285714,6651.428571428572,1923089.7142857143,3749.5714285714284,2.714356467318658,0.5284579037800687
286,113218,16694742.57142857,3189.4285714285716,10154736.0,4146.285714285715,295124.28571428574,5220.285714285715,2170959.1428571427,5636.0,34.408337407484495,0.7942641344206667
287,113236,29981467.714285713,3032.1428571428573,16979277.14285714,3750.0,1426631.2857142857,5989.285714285715,4994048.714285715,4970.857142857143,11.90165764124257,0.6261180679785331
288,113333,26555830.0,3242.714285714286,14266754.0,3900.1428571428573,3664476.0,5649.285714285715,6215917.857142857,4668.714285714285,3.893258954349817,0.6903780503224175
289,113397,5401422.0,4435.0,5280022.0,4335.0,7740895.0,6462.0,2145412.0,5515.0,0.682094512327063,0.6708449396471681
